Date,Product_ID,Product_Category,Sales_Amount,Quantity_Sold,Store_ID,Region,Customer_ID
2023-02-22 01:00:00,1040,Food,145.37,8,18,East,b4f8b0d7-560f-4ce2-8196-ea21ae7af08d
2023-02-22 02:00:00,1034,Furniture,766.4,7,10,East,68ca92de-1a70-469b-a20f-5e5200b8ac0e
2023-02-22 03:00:00,1024,Food,27.86,3,3,West,d7516aa8-d886-4882-bd00-6c1ba2927b04
2023-02-22 04:00:00,1025,Electronics,934.91,8,3,East,6d691467-b3f6-4629-b2e6-ad4d5b965508
2023-02-22 05:00:00,1010,Furniture,95.56,1,8,East,e76dd06e-a6a1-4fa7-9f6f-b9b2b38c776f
2023-02-22 06:00:00,1037,Food,801.25,1,1,East,a66897d3-619c-4fdb-9a1f-09ddaac638f7
2023-02-22 07:00:00,1001,Books,899.63,8,18,West,ff9a4d15-d620-4a0c-9b27-bb6438eb22b4
2023-02-22 08:00:00,1006,Books,941.72,9,15,West,b59eeec4-36ee-42a2-bddc-cfb9ef3507a4
2023-02-22 09:00:00,1017,Electronics,868.8,6,17,South,3229a1aa-5138-4708-a4df-353e0cfaa298
2023-02-22 10:00:00,1026,Furniture,294.67,5,11,West,f6d2c3b6-d700-4279-9e82-ea805f301a49
2023-02-22 11:00:00,1033,Clothing,339.76,2,13,West,d587588f-3f59-46ba-9b2f-307f4736a849
2023-02-22 12:00:00,1026,Furniture,432.28,9,10,South,26b378d5-802d-489f-b640-347fa7a49411
2023-02-22 13:00:00,1016,Books,147.9,6,13,West,f420b1e1-ced6-41d6-a5fa-f1bfdd91af04
2023-02-22 14:00:00,1042,Food,32.05,8,17,East,ca09b627-c00a-42bc-9dd8-62556145c628
2023-02-22 15:00:00,1043,Clothing,870.43,9,1,North,3d1a5403-307c-4b79-950a-f4fc41348c27
2023-02-22 16:00:00,1023,Electronics,558.59,9,16,South,d839c473-1a1f-4150-88b3-a1a343059a9b
2023-02-22 17:00:00,1024,Clothing,612.64,8,16,North,241ca6f9-00c9-45aa-8548-372cff98f169
2023-02-22 18:00:00,1006,Electronics,927.72,8,3,North,8e58099b-9de6-4a4d-908b-150de3d37451
2023-02-22 19:00:00,1005,Clothing,668.47,3,2,South,c3ff89df-abfe-4b88-85cc-29af28dd33ed
2023-02-22 20:00:00,1023,Electronics,693.94,3,6,North,9e0edd18-52a5-47ba-8861-2b1f74aa8d84
2023-02-22 21:00:00,1032,Electronics,789.1,2,11,North,8062c60e-fcaa-4465-bdf6-0c8f14e1c147
2023-02-22 22:00:00,1048,Clothing,125.18,1,3,South,ab159316-edb2-415b-9ed0-1fa420ebfc60
2023-02-22 23:00:00,1028,Clothing,366.56,4,1,South,60a5db90-56a8-4c6c-870e-7dda28edb33b
2023-02-23 00:00:00,1042,Electronics,968.53,2,11,East,d100f138-9da4-492e-b13e-ef93a19375fa
2023-02-23 01:00:00,1021,Books,923.7,2,13,South,96088481-8eaa-47f3-99eb-465d5b2d6a50
2023-02-23 02:00:00,1025,Clothing,885.23,5,5,West,462664f8-aec1-4e93-9a96-032ade1fda94
2023-02-23 03:00:00,1027,Furniture,457.57,4,18,North,6948a250-dc6b-43ed-8ef9-961d793b09e0
2023-02-23 04:00:00,1049,Food,858.62,1,15,South,b9f6ba9e-980d-4e7a-a363-4128997a6efe
2023-02-23 05:00:00,1020,Electronics,57.91,9,18,East,383caf4f-a56f-4f43-84df-bbb5a98c4a51
2023-02-23 06:00:00,1048,Electronics,157.03,4,15,South,d4f4080d-f26e-4052-a41e-a327fe549a4d
2023-02-23 07:00:00,1006,Food,419.83,5,7,North,c48fcdcb-2db6-44a3-bbc1-61c326384370
2023-02-23 08:00:00,1016,Books,488.56,7,17,South,78b18b8b-d6c3-452d-8205-f3d79d2b4d9a
2023-02-23 09:00:00,1019,Food,270.87,2,8,North,64346118-27f9-4b05-ad8a-193be8145434
2023-02-23 10:00:00,1040,Clothing,362.91,8,13,South,9b635303-bed6-4154-be71-db49ff55900f
2023-02-23 11:00:00,1048,Food,171.15,2,16,East,f2464ca4-db6b-49f7-b243-a5846f309da5
2023-02-23 12:00:00,1019,Electronics,494.24,5,10,West,7ee2590e-d2ff-414e-9fcf-9fa3f7b2686c
2023-02-23 13:00:00,1021,Food,795.9,2,14,East,bc4b1a37-cdba-4168-a6bc-471c3074f87b
2023-02-23 14:00:00,1027,Furniture,664.75,2,6,South,19696aed-0b3c-42da-89e4-11e38cabefb2
2023-02-23 15:00:00,1039,Clothing,116.71,4,7,North,403b0625-2132-46ba-a771-430a5c827e75
2023-02-23 16:00:00,1048,Food,492.71,4,6,East,84112177-2e68-49a6-b7c6-dec3c74a9d47
2023-02-23 17:00:00,1006,Electronics,700.67,8,17,West,1c7b967b-1127-48c7-8e57-e084913ffb11
2023-02-23 18:00:00,1000,Clothing,534.6,6,8,West,497b6850-3ce6-43c9-8b87-027aedc6cad3
2023-02-23 19:00:00,1031,Electronics,397.76,8,12,North,704325dc-3f22-48fc-be38-b3179def164d
2023-02-23 20:00:00,1012,Books,625.7,7,4,South,677b80d2-5616-47a1-9de8-391c59287124
2023-02-23 21:00:00,1029,Furniture,968.95,4,10,East,9292c8ec-61a1-497b-a066-af294c9e6b34
2023-02-23 22:00:00,1022,Books,103.96,2,6,East,1017fd6c-4a6b-4a25-bb55-12b68d390f8d
2023-02-23 23:00:00,1018,Furniture,396.12,9,7,North,3d39e3e2-50fa-4259-ade0-0a4c63d26772
2023-02-24 00:00:00,1031,Food,412.54,2,8,East,780b801b-ae71-41a0-93dc-642251a16bd4
2023-02-24 01:00:00,1029,Clothing,581.2,1,3,North,35e233e1-4887-4842-b119-410e5c078754
2023-02-24 02:00:00,1028,Food,160.65,8,8,North,fd9e89d4-0020-4f8c-92b8-058d791cbf7f
2023-02-24 03:00:00,1048,Furniture,184.88,9,15,South,0e63827e-ad72-439e-86ce-c3cffb522b83
2023-02-24 04:00:00,1044,Furniture,292.51,1,1,North,f0915108-9381-4a9b-95c7-59d9aa78e092
2023-02-24 05:00:00,1028,Furniture,956.31,7,13,East,22ffcf4b-a9cb-4f16-bcb8-030e9104597a
2023-02-24 06:00:00,1029,Electronics,736.77,2,18,North,050c8fa0-f475-49f2-bc62-e866a3d66eb0
2023-02-24 07:00:00,1015,Clothing,665.08,6,15,East,80ac4ff2-1f1b-444e-8542-79b3863ba5e7
2023-02-24 08:00:00,1039,Food,818.79,5,7,North,7338787b-cbe4-460b-98f1-ebf367edc01b
2023-02-24 09:00:00,1018,Food,136.3,1,15,South,0d00a95e-e26f-426d-aa7b-f3d39f1652d3
2023-02-24 10:00:00,1017,Books,860.74,2,3,South,1ed2afd5-e0fc-43e6-a794-de95b8aaeb86
2023-02-24 11:00:00,1000,Furniture,598.88,2,14,North,14196228-aeea-476c-94a9-59f71e056371
2023-02-24 12:00:00,1013,Furniture,341.98,6,4,North,53f05bda-7ae3-4b9b-bce0-c36613bec513
2023-02-24 13:00:00,1046,Furniture,817.7,1,4,North,962de1de-5324-4cef-9c34-232003d4569f
2023-02-24 14:00:00,1049,Food,804.54,4,3,South,a1fbcb7e-0a44-42e2-9425-4f4c785f7529
2023-02-24 15:00:00,1001,Books,847.25,5,5,West,b9475696-3ed6-4cc3-bba2-de1566badcce
2023-02-24 16:00:00,1027,Electronics,124.36,2,11,North,5e6f7efc-b1df-4e46-8f89-cf16de6e6661
2023-02-24 17:00:00,1048,Clothing,969.67,2,8,West,f6f9d5cb-9137-4290-830a-a2b085634e34
2023-02-24 18:00:00,1049,Electronics,960.03,7,2,North,fd0f2fa2-f921-491d-8d9a-a1358d33d66b
2023-02-24 19:00:00,1029,Food,363.89,7,16,East,61c2731b-c7b5-4cc2-9eb7-3bcd63ceb898
2023-02-24 20:00:00,1037,Furniture,75.24,6,10,South,a5052579-e0c9-4c31-8d69-6a7bb12da4da
2023-02-24 21:00:00,1003,Clothing,175.39,1,18,West,1bad1512-6a50-4e34-b703-c800d281b33d
2023-02-24 22:00:00,1000,Food,992.9,3,7,West,1520c8b4-c48e-4240-8c6f-02d5f84efc56
2023-02-24 23:00:00,1007,Food,567.38,9,5,South,b3c395e1-7ca4-436a-9f9f-3a45e80f5be5
2023-02-25 00:00:00,1028,Food,363.06,1,7,West,94cb5b1e-d811-4ffd-ab5c-af28b24f1d5b
2023-02-25 01:00:00,1038,Clothing,295.32,2,6,North,8f01eb3c-cc0e-4f4a-8930-ba52ceab99ad
2023-02-25 02:00:00,1002,Clothing,264.42,8,1,West,5938230d-bf10-48c1-9fc2-7bd5a27d99fb
2023-02-25 03:00:00,1031,Books,667.51,7,11,North,d29d895b-5a70-47df-84ce-6e7f34dac3c8
2023-02-25 04:00:00,1009,Books,425.19,9,13,West,70eab8e0-178a-4674-80ac-d20cb5643f87
2023-02-25 05:00:00,1009,Electronics,965.76,4,12,East,c136a61f-ac90-4af0-8820-bb2eb58ebac0
2023-02-25 06:00:00,1018,Clothing,687.0,4,1,West,83752b9e-b39d-4793-bcad-d9623e57de8f
2023-02-25 07:00:00,1045,Clothing,794.12,7,15,West,a4ec4791-b774-4dc5-9012-0dc7196bfbec
2023-02-25 08:00:00,1033,Clothing,299.81,1,1,North,99daadd2-602a-4729-b5ab-b8a8ccad736b
2023-02-25 09:00:00,1032,Books,88.39,9,3,South,7daf7128-2fd9-4685-9088-5350ae16c738
2023-02-25 10:00:00,1022,Food,492.94,2,15,East,0dd44cc5-95bd-41d9-a53b-28456cc783aa
2023-02-25 11:00:00,1027,Furniture,321.44,1,9,South,90311374-ce10-4c9c-b857-6a858b9848d6
2023-02-25 12:00:00,1031,Books,210.06,7,14,North,b911b62d-043a-48a6-b6f3-45889cc48bf6
2023-02-25 13:00:00,1049,Clothing,953.12,6,8,East,90941dc5-9c0f-4abe-afcf-605203a91144
2023-02-25 14:00:00,1006,Books,449.55,3,4,West,e3d25421-8ddc-48a7-b8e9-1915e5678116
2023-02-25 15:00:00,1028,Electronics,182.96,1,6,South,98d057a6-788a-4437-b34e-cb0086112bb0
2023-02-25 16:00:00,1007,Clothing,206.66,5,1,South,23d66250-9b7b-4a6b-8942-7b2fd780e524
2023-02-25 17:00:00,1000,Electronics,287.9,4,18,South,d1d6410b-d3ed-4ca0-9a7a-b967504cebb9
2023-02-25 18:00:00,1002,Clothing,999.32,5,6,West,2b9762d0-7fd2-4ef4-bc4c-5a8e552ef989
2023-02-25 19:00:00,1023,Books,275.33,1,14,North,39574868-3f0b-41e7-a4e2-fe621e132137
2023-02-25 20:00:00,1022,Food,335.51,1,11,West,e02747fc-5953-48ee-861b-3deccade483c
2023-02-25 21:00:00,1007,Furniture,662.73,5,17,West,69ddae65-b975-438c-b8ad-d156839391dd
2023-02-25 22:00:00,1046,Electronics,301.02,6,9,North,dba1bd71-2e62-4049-b7d1-7dc9352e251c
2023-02-25 23:00:00,1036,Books,223.65,5,7,North,4f3a8cb2-5dc6-4a01-a4bc-584823d76254
2023-02-26 00:00:00,1002,Food,167.05,2,14,West,f46afb92-c4a6-47ad-9cdb-61281f5793a1
2023-02-26 01:00:00,1032,Books,319.56,9,17,North,b6479797-227c-4a75-a751-a680282706dc
2023-02-26 02:00:00,1027,Electronics,114.86,5,8,South,745656da-f309-4f29-8d0c-58f8a539d474
2023-02-26 03:00:00,1046,Furniture,28.46,5,16,East,f3921d74-5cfb-4b5d-a49a-2dc9dcaa6dfa
2023-02-26 04:00:00,1007,Books,806.6,9,12,North,c049955c-f03d-4880-8fff-0ed21e6f3473
2023-02-26 05:00:00,1033,Clothing,146.52,3,12,East,2db38581-d0aa-4cda-adc4-368573a2bbe4
2023-02-26 06:00:00,1034,Food,778.22,5,5,South,91991508-e271-4eba-96a3-64c77f0af90a
2023-02-26 07:00:00,1031,Books,799.57,5,5,North,04a87d3e-b00c-47ab-9ec5-9d9ff775c747
2023-02-26 08:00:00,1023,Food,542.54,2,14,West,18b35bd4-6847-488a-a997-1bb46ba370fc
2023-02-26 09:00:00,1013,Clothing,316.59,4,6,West,af98bdad-da1d-4fd0-9bfa-a7aad35bfe30
2023-02-26 10:00:00,1031,Furniture,153.58,2,7,South,2fa4766b-c037-4653-985c-c4b0425aeda2
2023-02-26 11:00:00,1045,Furniture,739.44,5,17,North,4fe308db-921d-4c97-8ed5-d848ae66d91a
2023-02-26 12:00:00,1042,Clothing,605.37,2,9,West,764b90f2-cd78-4be1-93da-492e958324ae
2023-02-26 13:00:00,1015,Food,658.9,9,13,North,3d4f0182-37e8-4ad8-b7df-26747fb2949f
2023-02-26 14:00:00,1003,Books,18.58,6,9,East,d096402d-0038-4388-907d-22e424fcbdb2
2023-02-26 15:00:00,1036,Clothing,928.24,8,16,West,7899fb6e-c50e-49b7-a023-da2c4eaef56f
2023-02-26 16:00:00,1020,Electronics,75.63,9,4,South,a703f932-7153-4497-a4cf-dd509d30bd3c
2023-02-26 17:00:00,1013,Food,373.14,8,2,West,c14e3308-abbc-42c9-9d3a-3d76ea8c6574
2023-02-26 18:00:00,1030,Furniture,408.68,5,13,South,a5e73107-1958-4af1-9e7d-eda7f70affa6
2023-02-26 19:00:00,1047,Clothing,11.34,5,13,South,60ad94bc-2948-4993-9837-62f7054bac23
2023-02-26 20:00:00,1017,Furniture,502.12,6,19,East,55cba8ba-b8ac-412a-aae0-dedbaece63b0
2023-02-26 21:00:00,1006,Food,755.28,1,12,East,ce7645ed-ec97-4c64-9fe8-0ad426352f6f
2023-02-26 22:00:00,1009,Furniture,825.04,8,4,South,ece2c856-daf8-4904-9c48-95fcc7d7b68e
2023-02-26 23:00:00,1006,Clothing,880.6,2,10,West,9749b9ef-053d-4a17-a428-cfe69a9f1af2
2023-02-27 00:00:00,1032,Food,492.84,6,16,South,0e32eb98-441a-4d0a-a7a4-2f8296a2cbe1
2023-02-27 01:00:00,1022,Electronics,634.33,9,19,North,bc0e2477-6f18-43ca-b39d-e68f83a7c089
2023-02-27 02:00:00,1020,Clothing,88.72,3,8,North,bc6370e3-d97d-4c27-9e3d-234fd1d4a227
2023-02-27 03:00:00,1018,Books,493.16,2,6,West,564b6c34-fc50-4753-bc62-2ce09054a00f
2023-02-27 04:00:00,1047,Clothing,163.27,5,4,West,e556e8a2-0194-4e7c-a1b6-7a2b8989ab5d
2023-02-27 05:00:00,1018,Food,375.95,9,7,East,9576b2ea-2b65-47d1-bfd1-ce9bb8c61271
2023-02-27 06:00:00,1035,Clothing,336.01,6,14,North,bf366b49-18ed-4a01-ae25-e89cba6c0f2a
2023-02-27 07:00:00,1028,Electronics,429.31,8,13,South,be77b384-1493-45ab-aa16-bb07f1088d60
2023-02-27 08:00:00,1017,Electronics,575.92,8,5,South,ecad82a7-2208-42a9-b9a1-10f05875ee74
2023-02-27 09:00:00,1001,Books,903.85,7,9,North,b2e777eb-f714-4c65-99d7-6123c37e25ce
2023-02-27 10:00:00,1000,Furniture,400.54,5,3,North,40a64a50-8441-47ac-9a6e-6a653f41a6a2
2023-02-27 11:00:00,1046,Food,981.32,2,10,East,a07c841e-4a1b-4fd1-81d2-9ba229138401
2023-02-27 12:00:00,1004,Food,761.44,5,15,North,2ea3abd0-bd4f-4309-9f12-496389283971
2023-02-27 13:00:00,1019,Furniture,516.37,7,17,East,3fc7d911-2182-41da-9049-0de861a27dc6
2023-02-27 14:00:00,1010,Electronics,647.59,7,6,West,161efe2c-b4b1-4848-863f-ed6db1b40290
2023-02-27 15:00:00,1041,Electronics,111.2,2,3,West,e5c36866-b7c6-4b65-a135-3daa06fad79f
2023-02-27 16:00:00,1001,Clothing,846.08,7,18,North,eafa9a5f-42da-415c-bff4-988363e8a76d
2023-02-27 17:00:00,1002,Books,586.53,6,5,North,e2b46942-72ab-44e9-b6f2-186210eb1fd1
2023-02-27 18:00:00,1022,Books,986.21,7,13,North,4c8295c5-afee-4ac8-826b-756aa585f87d
2023-02-27 19:00:00,1011,Books,640.06,8,1,North,95eca998-07e4-4a3e-adff-44af2bee16c0
2023-02-27 20:00:00,1019,Clothing,835.77,4,17,South,344e6c86-dabd-4b95-a13e-55a9d33c9c7b
2023-02-27 21:00:00,1004,Books,801.77,1,3,South,cd3ae673-3dd7-4596-9344-5c5a2f0fdb12
2023-02-27 22:00:00,1036,Furniture,352.01,8,19,West,1005a125-1cf4-461b-b365-7095db10f261
2023-02-27 23:00:00,1037,Clothing,267.01,8,12,South,e91e6bf4-5af2-42fc-a566-a4ec256336bd
2023-02-28 00:00:00,1029,Furniture,436.19,3,8,North,4262e5b5-8acb-4039-a9aa-27e5b7aaaa44
2023-02-28 01:00:00,1008,Clothing,472.57,3,8,East,3108976c-7600-4b08-b38a-77fcf2480d38
2023-02-28 02:00:00,1033,Books,247.68,5,15,West,7d197792-539f-40e6-851e-1954b991f117
2023-02-28 03:00:00,1043,Furniture,895.65,3,11,North,7512ee9c-2479-4bd7-aafd-b4acfb68f47b
2023-02-28 04:00:00,1034,Furniture,547.12,5,1,South,5ff2c31a-28e3-4e54-958d-cb90fad9684b
2023-02-28 05:00:00,1021,Furniture,978.66,8,16,East,f050aebd-c1d5-4b7e-ada6-c66b4c149cd1
2023-02-28 06:00:00,1043,Clothing,811.92,1,14,East,6d136521-9563-4782-a9a2-1f6843846686
2023-02-28 07:00:00,1023,Food,560.15,2,7,South,e690e5cb-46ee-457f-9f06-bd7dcdadc814
2023-02-28 08:00:00,1016,Books,947.57,2,6,North,a251ccf9-3272-4d62-94be-e23344214fe9
2023-02-28 09:00:00,1009,Furniture,509.83,4,4,East,9194f8c5-60b6-425e-bcc9-6911846c0147
2023-02-28 10:00:00,1029,Food,888.24,9,8,East,e5895b1b-7724-4882-8269-3e3b3263109a
2023-02-28 11:00:00,1045,Books,364.56,2,19,South,fb4ff0e5-53bf-4d07-8616-1c71aaf43154
2023-02-28 12:00:00,1022,Books,384.86,9,3,East,d02bdbe2-27a8-47ee-a921-845142071ee0
2023-02-28 13:00:00,1031,Furniture,423.95,7,4,East,444b3d47-703f-4ff5-a798-819965109502
2023-02-28 14:00:00,1016,Furniture,551.16,8,13,East,b07c5e4e-afda-4d24-8bcb-83c15d7fad83
2023-02-28 15:00:00,1049,Clothing,557.96,1,2,West,30078e2d-1426-46d9-b07f-c8e123f0d1b7
2023-02-28 16:00:00,1016,Food,501.43,5,11,North,53463203-fe94-4c26-93f7-c276222b9f5e
2023-02-28 17:00:00,1013,Food,312.94,9,16,North,a36e2fd7-551a-4124-82f9-0dab210d33af
2023-02-28 18:00:00,1008,Furniture,927.93,4,10,South,6e4b8428-1609-49e4-ac51-e1d449acb55b
2023-02-28 19:00:00,1039,Books,592.7,2,15,North,d8ee62cc-509d-4c1c-923c-34133cdba74e
2023-02-28 20:00:00,1001,Furniture,413.66,6,10,East,bf271754-f0fc-4e0d-886b-248fc272aa86
2023-02-28 21:00:00,1044,Books,654.67,2,2,North,5b960f5d-bce2-4981-9fb5-0f716ab81c7b
2023-02-28 22:00:00,1024,Books,770.29,3,6,West,fdfcb630-cddc-4227-b354-2c6bdfbbdfb4
2023-02-28 23:00:00,1038,Furniture,961.12,8,14,East,2e6acfa2-5dbe-4c10-b3a7-42d9fec07a58
2023-03-01 00:00:00,1008,Electronics,504.55,3,2,East,04459a18-a6d3-4d49-9f07-567f3960914b
2023-03-01 01:00:00,1021,Food,120.98,2,10,West,ab9f7305-bd86-44ee-91f0-654e2fa093ab
2023-03-01 02:00:00,1042,Books,446.36,6,17,West,e4657881-3443-4559-b8e3-1788119e4c0e
2023-03-01 03:00:00,1045,Books,484.18,3,8,North,1530acd9-82e9-4426-9c80-5cfde5a20b46
2023-03-01 04:00:00,1003,Electronics,898.02,1,16,North,edc6c0bc-670b-4462-99aa-d380edafef96
2023-03-01 05:00:00,1025,Clothing,400.85,3,14,North,446798e9-3492-4a93-87cc-503e8b962570
2023-03-01 06:00:00,1028,Electronics,953.79,6,10,West,0e50b9cb-29de-4d08-82db-2c6d8eeb0a8a
2023-03-01 07:00:00,1044,Electronics,490.28,3,13,North,498c9aa8-b3b7-4b13-bafa-947f650e6f8a
2023-03-01 08:00:00,1033,Books,974.04,9,1,South,95bf14d9-690f-4aba-ab94-99bd85d4ef93
2023-03-01 09:00:00,1022,Food,18.12,7,10,North,2eb9d02a-7a69-454c-9ebc-97c4f2a37fba
2023-03-01 10:00:00,1036,Electronics,899.83,5,12,West,fd8835b0-e75d-4fc3-8c26-d3de83f3da9c
2023-03-01 11:00:00,1010,Clothing,931.81,2,17,West,64725649-ac2d-496c-9342-d3cbac3c1d83
2023-03-01 12:00:00,1005,Furniture,961.41,9,14,South,11f6e286-c3ff-47e5-b4f1-fb98f2efcee4
2023-03-01 13:00:00,1017,Electronics,22.95,5,5,East,2f27a5c0-beb5-4b52-a7da-9ccae582f2f5
2023-03-01 14:00:00,1020,Electronics,179.98,7,19,South,cf97254a-fb76-4adb-904d-db4a467393f4
2023-03-01 15:00:00,1041,Clothing,657.23,9,5,West,d6805d9b-96f0-4db9-9a9a-d06eb18e882e
2023-03-01 16:00:00,1035,Food,35.22,4,15,East,17e7c109-55d3-4e95-9dab-d799d6969196
2023-03-01 17:00:00,1040,Electronics,72.97,9,13,South,da40056d-9793-4cc8-9a84-becf678b27f2
2023-03-01 18:00:00,1037,Electronics,228.87,1,17,South,6632a801-229b-416c-85a1-f6ec1fede0f4
2023-03-01 19:00:00,1033,Food,517.32,6,1,East,a62826a7-2163-4455-b351-6c0f9c5f55f9
2023-03-01 20:00:00,1016,Clothing,550.44,2,14,South,212c0828-e865-450b-9e68-628adfad2816
2023-03-01 21:00:00,1036,Electronics,43.92,8,4,East,87c93278-c4b6-481f-8958-4ef816dcab35
2023-03-01 22:00:00,1024,Food,178.66,5,9,North,778b9d22-7915-43c1-a653-871ee9f329e5
2023-03-01 23:00:00,1037,Electronics,504.71,3,17,East,211441ed-a4b8-47df-8538-87b5c2b945c6
2023-03-02 00:00:00,1011,Furniture,598.0,2,3,South,c03c3962-8e57-4c58-83aa-3d8f5a74f352
2023-03-02 01:00:00,1022,Books,156.92,8,13,North,5230cd2b-4e4e-40a0-a2ee-c9d2d84b5fbc
2023-03-02 02:00:00,1041,Furniture,404.85,7,12,West,fc43afe6-b577-4729-82bf-10eff47c6d8c
2023-03-02 03:00:00,1021,Electronics,905.36,9,16,West,45cc5e42-d1d0-440d-a688-826ada230eda
2023-03-02 04:00:00,1020,Clothing,998.91,8,4,West,dec3f062-2527-4c1a-ad5a-59c6ab77855d
2023-03-02 05:00:00,1026,Books,987.34,4,18,South,e424f989-40ca-4055-87d5-fb08ebb1dac2
2023-03-02 06:00:00,1030,Furniture,882.86,2,3,North,16bdc158-e15c-41ed-8395-9d37a663dd9e
2023-03-02 07:00:00,1005,Food,400.71,2,17,East,7cae4af9-b000-418b-afc8-644e8ce8d033
2023-03-02 08:00:00,1026,Clothing,689.71,2,1,West,0f239caf-6e08-47b7-b270-00ce12d9a7b0
2023-03-02 09:00:00,1039,Furniture,422.43,6,19,West,dd21550a-2506-4f01-a0f0-13b790aadb74
2023-03-02 10:00:00,1033,Food,652.04,7,4,North,4d044738-88a1-4df2-99f2-c96b6aed2a1d
2023-03-02 11:00:00,1011,Electronics,316.34,6,17,North,f99f2618-6f8e-4c61-b923-28babb7c961f
2023-03-02 12:00:00,1044,Food,610.14,2,7,North,23f87620-0fa9-4b7e-b556-bf82eeb97dde
2023-03-02 13:00:00,1006,Furniture,528.52,4,2,South,1eb694e5-0dad-4c81-8272-c901238cedfd
2023-03-02 14:00:00,1009,Furniture,34.24,3,12,North,46f818b2-d353-41e4-bcf6-42f4d4356d17
2023-03-02 15:00:00,1044,Electronics,792.8,4,5,East,9aa2b9d1-c4f3-462a-aaaf-d1d912efb8cc
2023-03-02 16:00:00,1016,Food,21.78,5,16,East,b7e52145-5a5c-4027-8950-656d90d0c595
2023-03-02 17:00:00,1025,Food,300.22,7,8,West,980e143d-88a3-48bf-be99-48a3fd773318
2023-03-02 18:00:00,1020,Electronics,15.86,9,8,East,065132ab-b5cf-4b2b-b84a-c29f5b9293b1
2023-03-02 19:00:00,1027,Food,382.44,2,13,North,99977c35-ba76-4a01-ab9e-f321dd3a3d5e
2023-03-02 20:00:00,1045,Electronics,72.53,8,14,East,74516c7e-4cee-4217-a301-8fd1d835a4de
2023-03-02 21:00:00,1001,Clothing,914.38,3,11,West,62534a4d-e253-42ba-aed7-f8038428dfbc
2023-03-02 22:00:00,1042,Furniture,421.52,9,6,South,a9c6cb9c-a607-4ced-ab47-b087cf6eac1c
2023-03-02 23:00:00,1000,Clothing,464.9,4,16,East,3a3d1f73-8729-498c-9bd7-f6853137d319
2023-03-03 00:00:00,1035,Books,356.35,3,15,West,950e546b-baa4-4296-899f-23e66478ae4f
2023-03-03 01:00:00,1025,Books,631.23,6,16,West,36f5ce4e-7bea-4a0b-a7da-82af256b01ce
2023-03-03 02:00:00,1028,Books,786.56,9,13,North,8641bc10-a3b4-4b28-9b74-d646f6e0accf
2023-03-03 03:00:00,1020,Electronics,651.67,7,12,West,6b00e6c5-6013-4a1d-9228-919efe15a07b
2023-03-03 04:00:00,1010,Food,750.73,4,18,East,62506c38-ad85-47ac-95ee-d818fcf7dcdb
2023-03-03 05:00:00,1039,Clothing,906.91,3,18,West,2e5f4b58-39eb-4ad4-a0e2-e424a50a7a6e
2023-03-03 06:00:00,1010,Clothing,864.91,4,14,West,faa4be06-feb9-4626-8ae0-dfa22b13a2f8
2023-03-03 07:00:00,1035,Clothing,677.32,3,2,North,08c75298-9148-4521-9f6d-e1dc4a126143
2023-03-03 08:00:00,1048,Clothing,222.49,3,2,North,a72d3056-0371-4bb1-afba-5250e2867f08
2023-03-03 09:00:00,1038,Books,641.33,9,3,East,5c2edf2a-f1bf-42da-93c3-e25d569913b1
2023-03-03 10:00:00,1039,Clothing,511.02,4,8,West,bee77bea-c900-405c-8aae-8d1c753e9d1a
2023-03-03 11:00:00,1034,Food,720.05,9,11,South,9835fcc7-7aad-42b2-967b-ab36afdedc16
2023-03-03 12:00:00,1033,Books,834.6,5,12,West,4101307e-d5c6-4af2-b868-377399fc97d4
2023-03-03 13:00:00,1046,Clothing,745.29,7,4,South,171e56a9-a641-4b23-9286-8f652fc252dc
2023-03-03 14:00:00,1023,Electronics,848.1,5,9,East,b4d68bb3-323c-4a57-bd94-2f59d531ae9a
2023-03-03 15:00:00,1021,Furniture,73.23,1,17,North,b3c166d6-d609-4c23-b2b6-c3b3c1277234
2023-03-03 16:00:00,1004,Furniture,41.3,2,16,East,ecdbf6c1-742d-432d-ae28-9d76135a1b8d
2023-03-03 17:00:00,1032,Furniture,265.92,5,17,North,73eb26ac-bcc0-412f-affd-aba578704d1e
2023-03-03 18:00:00,1035,Books,901.66,6,15,North,8c1e9f75-6dce-40df-ab2f-5cee2a5d84d1
2023-03-03 19:00:00,1046,Clothing,825.42,7,7,West,d17ab2f2-8c03-434e-947c-b24e4752406b
2023-03-03 20:00:00,1019,Books,685.9,2,10,West,56ec49b3-b793-4b2a-a5da-d44003d088c7
2023-03-03 21:00:00,1018,Food,703.75,9,4,North,12270791-7deb-4e60-93da-64dc40e1b1a5
2023-03-03 22:00:00,1034,Electronics,729.4,6,14,South,263e67b6-637c-4847-8991-7c092400b930
2023-03-03 23:00:00,1042,Electronics,943.18,2,14,South,fbafdd05-248b-4831-98d7-e4f653c24de1
2023-03-04 00:00:00,1016,Furniture,833.87,2,14,West,1ea49784-c63a-4dc1-a877-3ecca27c4f4d
2023-03-04 01:00:00,1044,Furniture,627.16,3,14,East,b85428ab-2f9f-4be7-98ec-0b0d50fe215c
2023-03-04 02:00:00,1042,Furniture,669.06,1,18,South,a7759381-bc1e-4fd0-97ec-787693a156d1
2023-03-04 03:00:00,1033,Clothing,221.6,9,15,North,0309fe07-1236-4949-9169-75da314d11b7
